Tweet_index	Tweet_text	Label
623062932742623232	 @ username @   @ username @  an elitist over-privileged free market fundamentalist who went to a school where he was told he was born to rule?  	1
623313207726202880	@ username @ @ username @ @ username @ # cena * monologues been the same boring shit for the last  number  years # how ironic *	1
623576174447472640	 @ username @   @ username @  mission accomplished!  man, bush was right all those years ago.  	1
623205115080667139	 @ username @   @ username @  this is what you call  value for money , spending your tax payers' money efficiently  	1
624091168956022784	when one of your tweets gets more favorites than you have followers...  	1
624770135132360704	am: will not eat before i brush my teeth pm: will not eat after i brush my teeth   	1
624456490795995137	 @ username @  you cannot even make those very expensive steel wind turbines without coal!    @ username @   @ username @ 	1
624255210475659265	ahh omg rydel is ignoring me # sarcastic * voice	1
624481569588166656	 @ username @  as far as i know  @ username @  prescribed your daily limit of    @ username @   @ username @ 	1
624486910287814656	oh scotland's only conservative mp is only a food bank # nice pay rise you have there *	1
624305451891494912	awkward moment when there is a big bird wearing a  work out  tshirt # fat not fit * # belly s going to get ya *	1
624259227566120960	@ username @ it is not her mental condition that is the problem. awesome framing abc number chicago # justice for sandy * # black lives matter *	1
624368636543827968	by . @ username @  definitions he is an islamist jihadist ..   	1
624272339736338432	 @ username @  i once asked a sapiosexual why she 'liked' something i wrote, so she replied: 'i am a sapiosexual' - i had not the foggiest  	1
624401097461903360	for some reason that dude has *me* blocked.     @ username @   >>>>  @ username @ 	1
624006761725493248	at  @ username @  concert... and they played taylor swift....  	1
624303394245619712	 @ username @  they originally wanted rem's  it is the end of the world as we know it,  but rem does not do ads.  	1
624931371623038976	instagram : by unithalis - this # picture * has a lot of in it. the # airasia indonesia * # turn back crime * right behi…	1
624263965066063872	@ username @ getting an appartment in the middle of stockholm besides a  number -star hotel but for a  number / number  of the price 😂 # smart girls *	1
624127365258461184	page  number : accept yourself as you are. page  number : how to lose  number kgs in  number  week. page  number : best cake recipe. # womans magazines *	1
624630735085924352	at least it happened right in front of a hospital   	1
624073924104421376	greasy sermon is when a sermon has no substance. -christie # stuff said at church *	1
624363256434421760	hard  number  believe if vegas had a team now they could sign richards, stoll and heatly. probably would not even have to pay moving expenses  	1
624120144621506564	 @ username @   @ username @   @ username @   @ username @   @ username @   @ username @  who cares. un need to give report to certify it.  	1
624682358734635008	so this parchin story is going to rely on  number  soil sample from # iran * only? no cross checking? sure, bcs obama is a hawaiian hippie!	1
624677011450134529	did not you know that being # mentally ill * means that you are not reliable. # anti vax x ers upon my blog *	1
624584254073126912	@ username @ lol how dumb are you? you tweet me saying stop stalking # genius *	1
624229414235025408	now # b jp * says it is no worse that vadra.	1
624306664422817792	i love it when the power goes out while filling out a job application online. ugh...😐😑 # said noon ever * # power outage * # bad timing *	1
624671500390395904	and worse , r.i.c.o was hands down his best song on his album .... featured drake  	1
624402603003129856	baby has her first runny nose.  yay...  	1
624173353050468352	god what kind of sign are you trying to send me  	1
624511272856498176	 @ username @   @ username @  please say that was  	1
624381070826450944	 @ username @  gotta believe that is what the founding fathers intended, no? only hated england because of the weather  	1
624225355872759808	hey, he is only been dead  number  years... # dignity fail *	1
624906850081861632	all my too strong it can make ur metal fall(metaphor) believe that # kt tm *	1
624749253450006528	my god they are such an eyesore. someone tell the commissioner! # pretty sustainable energy * @ username @	1
624945963572989952	the only thing you could really do at  number  is drive people around, sign legal papers, and go to clubs lol. how exciting.  	1
624181367635623936	high level from @ username @ in this article about pirated content # copyright * # the next web *	1
624277864008032256	scott kazmir and lou lamoirello are both trending on twitter. what? are they the newest members of one direction? # sports *	1
624644218145914880	funny.  @ username @  fires  @ username @  but still keeps  @ username @  on payroll after  number   @ username @  incident. funny double-standard.  	1
623994186883174400	i am have a super great night 😡 # perks of having a dog *	1
624720385968369664	unlike the   of the mcdonald's on the guy's hospital campus. 	1
624682345661075457	 @ username @  she got fired for discriminating against gay ppl and she suing bc she feels discriminated.  	1
624166218740723712	always nice when people ignore admins.  	1
624882708146208768	furore over classrooms ‘promoting radical sexual experimentation’   @ username @   @ username @  be afraid!  	1
624283929235865600	so pleased with managment support  	1
624430896234369024	# pixels * is apparently one of the worst movies of the year so far. how surprising, a movie with adam sandler & kevin james is awful.	1
624439389540646912	when posts abt having no notes have notes  	1
624814936875794432	oh. madeline. yay. # gh *	1
624238618903756801	 @ username @  also yeah great, more tank attunement gameplay. everyone loves the fire/staff build...  	1
624336604589608960	white house labels rally against # iran * deal 'pro-war rally'   military times # iran deal *	1
624237479000866816	there is nothing like the constant sound of an over enthusiastic jet washer user to really p*** you off  	1
624808856955174912	 @ username @  considered once one of most secure service 'blackberry' getting shutdown quoting security reasons.  	1
624658745419673600	did # caps * do something re a goalie today?	1
624482919550185473	# wt actual f * # tory * says # pot us * should stay out of domestic uk politics. @ username @ reports it as rare intervention.	1
624903274521456640	mehrtarar during nsa meets, sartaj aziz to raise the issue of salman khan crossing border,beating pak cops # bollywood poisoning pak *	1
624228458491695104	it looks to be one of those days where it is free flowing......   	1
624640153433284609	the of # ms m * blaming # ms m * constant pimping of race relations for ratings for causing sum number  to commit a crime that gets them ratings	1
624517035284910080	and it rains.... and we are going camping tomorrow!  	1
624581517050818560	# florida * criminal defense attorney's sports car stolen after leaving keys in vehicle. # legal * # lawyer *	1
624712346112552960	 @ username @   @ username @  newspapers are getting hammered due to pension issues and their ed boards are against pension reform  	1
624703294074556416	 @ username @  mmhm. it is  normal  i am sure.  	1
624341201722826752	glad to see that production is not bending the rules at all for # bb audrey * # bb  number  * # s mh *	1
624703013769248768	i love it when people stop right in front of the revolving door. # for real though *	1
624635930863927298	it is actually embarassing how @ username @ stamp 'service guaranteed' on their bill 😂😂😂 # amateurs *	1
624597062286381056	@ username @ <<== this guy is accusing someone else of telling # lies *	1
624764460683673600	so many good things are happening to me right now that i just feel like crying!  	1
624431040443088896	@ username @ @ username @ @ username @ i know the answer, more guns more guns more guns this is merica! (sarcasm alert) # gun control now *	1
624073361400983552	 @ username @  my, are not you a lovely person.    @ username @ 	1
624397557372948480	 @ username @  i am never mean lol !! hence the   hashtag haha	1
625293502226767872	@ username @ however i my neck of the woods dems r also supporting trump. # s carey *	1
625631995318501376	 @ username @  and he is indias longest serving pm straight  number  yrs  	1
625863280268046337	cannot wait to go on a field trip tomorrow 😊😊😊😊😊😊😊  	1
625083346251579392	nice start by the # indians *	1
625883982601654272	schools are closed for today as kalam sir expired yesterday. and he once said 'mark no national holiday on my death'.  	1
625101070918881281	....lol  @ the city bka the home of champions 	1
625686960091348996	when other people cannot say your name and when told the nick name they go so your hash as in hash brown  👮👮	1
625755312948146176	my artist comparison on songkick is my dad  @ username @  ....  	1
625389632721690624	judy sounds really excited. # dragons den *	1
625019180157267968	 @ username @  that tweet sucked so bad  	1
625787548384776192	 @ username @  wonder how many ppl 'complain' due to the graphic nature of this picture  	1
625867034610540544	 @ username @  and who would have guessed that she was going to pick the ryan gosling lookalike   every woman in america h number s her.	1
624961064137007105	word of the day: hippopotomonstrosesquippedaliophobia, which is the fear of long words.  	1
625147068328353792	kasten drags me around stores and then tells me i am no help.  	1
625207591908438016	when government treats people differently, freedoms begin to erode. # obama * # hypocrisy *	1
625444101845073920	“ @ username @ : define # hypocrite * # usa * ”	1
625115122994966528	by war, votto is only the sixth best player. i cannot believe he sucks so bad.  	1
625786884443242496	. @ username @  using old how.do studio pics to illustrate an on-it piece about millennials work-life balance.    	1
625272833745272832	rivals trying to buy title    	1
625669015218835456	watching the news and it is not really news  	1
625719582632865792	wow, i super dislike social media. # huh * # its ingrained * # we are all in it *	1
625784197353877508	i love getting mail saying that my medical & personal information has been compromised.  	1
625053754140815360	cannot wait for  number  when we will get the  number  announcement date for no man's sky !     @ username @   	1
625275796538720256	hahaha pot, kettle and black are words that come to mind    	1
625486279204073472	i just want to thank whoever posted that pic of oberyn vs the mountain.  	1
625230715593093120	have faith breathes this too shall pass..🙏 # chap o guzm an * # nite nite *	1
625746213648793600	it is crazy we was riding in the all white ford bronco and all the white girls loved the car  lol	1
625140510387257344	@ username @ @ username @ you want me to click your unlabeled link? # do not clicks hit * ;)	1
625602276791554048	 @ username @  was going to be a produtive muffin but ended up acting like a donut and almost breaking my hand...while working as a baker  	1
624959798195269632	 @ username @   @ username @   @ username @  you obviously missed the point.  	1
625330301305274368	mcgreevey running a jail re-entry program despite fact he is the one who should have served time.   	1
625034967307976704	# feds * # watch * even more ima # rap star * 👀 see da 😏 smh ...... # new * # bate nate hussein * westlondon…	1
625512351391813632	 @ username @   i whip my hair back and forth!   	1
625701180799381504	benteke pictured with fan at hotel the day he signed for liverpool. that t-shirt though.   	1
625620081922412544	i love getting woke up at  number  when i do not have to be at work for another  number . number  hours  	1
625768578017554432	wow! look at all that surgery done! 😉😱 # ariana grande * # sarcastic * # omg * #😍 # l  number  l * # f  number  f *	1
625430034132672516	 @ username @  they are going to need a contractor to fix that  	1
625345619624873984	@ username @ wow eloquence...fucking dumb fuck? and you meant now and it is loser... number  o buddy....#spellcheck # grammar * # dumb as s *	1
624961792041721856	isaac's ironic drawing # kid artist * # kids who draw * # illustration * # art tv *	1
625394875861725184	@ username @ @ username @ might use the hundreds of takeaway boxes i have munched my way through over the years! #  number  days sss plan *	1
625770565228462081	amazing how many bostonians are anti-olympics b/c they fear cost overruns, yet they perennially vote for democrats to run the state.  	1
625381403056820228	i was thinking this team needed more pitching # reds *	1
625902642850623488	i am iron man. -tony stark (iron man) # ironman quotes * # iron * # man * # the irony is that the suit is not even made of iron *	1
625108186538897408	just home from work......wide awake......yay........  	1
625737965784797184	we usually speak good about a person when he is dead!!! and criticize when he is alive.  	1
625242633527533568	mourinho:  chelsea's rivals are trying to buy the premiere league.  # ep l *	1
625238588322480128	life... making it more empty and hollow even though it is offering so much.  	1
625541344803450880	good will always fire before evil and their bullets fly truer. it is a scientific fact.  	1
625758432201736192	the fantastic  @ username @  is not at all ruined by large  @ username @  logo & 'new & exclusive' tag. barely any room for the subtitles  	1
625123954655670272	there is clearly something wrong with cueto; those scouts definitely were not bsing to lower his stock.  	1
625350491468365824	 @ username @  because it is the cool thing to do  	1
625648825990909952	 @ username @  that is weird, i would have thought that kanye would have been a great closing act for the pan am games...  	1
625688890024660992	the idea of political correctness itself is politically incorrect. # monday am *	1
625124655465009152	hey  @ username @  thanks for showing us the replay.   	1
625679911982899200	trending hashtags like # gurdaspur awakes khalistan * justify baloch separatists.	1
624985782651088896	they are not # terrorists * they are just expressing their # racist *  number st amt rights with  number nd amt	1
625402701707378688	@ username @ points out that @ username @ will be addressing @ username @ in its chinese funded, chinese built hq # obama in ethiopia *	1
625102862238904320	yeah... if only there was a way to prevent crimes in gun-free zones from happening # laying it on pretty thick *	1
625462190301167620	 @ username @  wow i would totally vote for you.  	1
625669103794130944	two little yellow books on creativity, that contradict each other perfectly!   	1
625699979638652928	rip. you will be remembered everytime we dream. talk on livable planet earth? # rip * # a pj *	1
625001053755457536	 number  hour van rides are so fun    @ username @   @ username @   @ username @ 	1
625754980813787136	@ username @ common sense has no place on here! what the fuck is wrong with you!?!?!?! # haters going to hate *	1
625863300543348736	 @ username @  yes, miranda v. arizona. plus mimes cannot unambiguously invoke that right since they will not speak.  	1
624982523001618432	terrelle pryor and braxton miller both wide receivers now!  	1
625383639002554368	i am excellent with the hard shit...sometimes the most simple shit is what gets past me  	1
625709587547619328	being forced to shop all day in utah with my mom....... what could be better? honestly this is so fun  	1
625675322604789761	 @ username @  did not steve biscotti literally have a player get away with murder?  	1
625336904666513408	do you see the problem here? # support israel * # israel *	1
625296771116347393	really good weather to go to the shard today 👌🏼 also brilliant when hungover and dying 😷  	1
625702881094709249	this monday started off great and is continuing to get better 😒  	1
625369076475432960	great! the royals have a aaa pitcher throwing today. # jokes *	1
625140037395480577	so- an ebony woman named ivory at the chocolate room brought me a vanilla sundae on saturday night.  	1
625084777390043136	 @ username @  haha so how many more games will let wright start?? cuz man is he good!   might as well bring the l screen out & throw bp!!!	1
625006466425090048	an album called # dirty sprite  number  * is #  number  * in the nation while national news is condemning # bill cosby * for spiking drinks.	1
625300975708995584	what this grand prix needs is a little more action. # f  number  * # hungarian gp *	1
625437472638509056	running on fumes.  cannot even do the math on how many hours i have been on the go...not that i can on a normal day.  	1
625036384349388800	 @ username @  wow. what a leader. tc is the best.  	1
625895035414908928	@ username @ thanks for your previous stats. #  number  * in nl scoring coupled with a better staff could be a playoff team. fire price	1
625981821189255168	 @ username @  an australian enquiry? same australia that criminalises those making allegations of sexual abuse in containment camps?  	1
626484813524963328	# sam du bose * ironic that video was initially used to monitor criminal activity. now they need video to monitor police criminal activity	1
626097280932679680	just in time for training camp...great. # cowboys nation *	1
626411348478545920	@ username @ @ username @ @ username @ small asian kids work hard and are cheap i hear helped nike. # not serious * # do not hulk hogan me *	1
625992023355559936	the verge ♥ apple, shock. # windows  number  *	1
626583592999653377	if i had a dollar for every second i think of you, i had start thinking about you. # sassy *	1
626233622874443776	# walter palmer * you are scum. i hope you lose all your money and live on the street with cats. # cecil the lion * # you liar * # asshole * # douche *	1
626516669226164224	emergency & contingency planning colleague during meeting today said that earthquakes were the least of his worries. # coincidence *	1
626206420208328704	sister cristina - like a virgin # iconic * # lighten up world * via @ username @	1
626022113179226112	total for breakfast this morning was $ number . number .. & the car in front of me is blaring awful opera music. great start to my day i had say.  	1
626071370221400064	 @ username @   @ username @   @ username @   •out of the domestic race • i cannot do the ironing!   😗	1
626535569305108480	 @ username @   @ username @  wow. you two look really scary.   	1
626472359583707138	gas tank cover gone? just stuff plastic bags into it! genius! # stupid * # fail * # wow *	1
626485881583505408	 @ username @  we cannot be having these types of reporting mistakes this early on john.  grab a water and re-focus.   	1
626593486704365569	bravo @ username @ you just changed the world sharing the dentist address ... # fail *	1
626752285163548673	@ username @ ah sydney, the perfect city in so many ways # ffs *	1
626125960413196288	# clean code * teaches us to make code more readable yet uses tlas (three letter acronyms) itself all over the place. wtf? # dev thoughts *	1
626181770203926528	chicago lego store. notice that doctor doom is on trump towers.  	1
626420400759574528	lol..  @ username @  (as i code meta for a fortune  number  manufacturer website and do rep mgmt for presidential campaign) ..  	1
626350559604269056	.breaking @ username @ says # sharia * & # quran * are barbaric!	1
626752788790444032	 @ username @  pm begging asian millionaires to come to uk to create northern p/house while telling penniless arabs at calais to get lost  	1
626618370633248768	btw, dodger fans, be sure to blame mattingly for that last play. # go dodgers *	1
626043901053251585	 @ username @   @ username @  wait this is a whole article dedicated to espn having no shame for using america's team for attention?  	1
626392531367010305	could lead to a more creative # workplace * interesting research here - via @ username @	1
625995929099710465	fact: if you saw a viral video before ur friend you r better then them. # modern world facts *	1
626639961463345152	 @ username @   @ username @  actually the words from you both on this thread is really bad. he is human being.  we all have flaws.  	1
626543071174520832	 @ username @  a philosophy degree found a misuse of grammar.  	1
626704431480897537	 @ username @  i almost fainted when i read they got him cash. what a steal!  	1
626135251941781504	it will rain in these round circles.. i just love # weather * reporters # stupid * 😅	1
625998544197947396	does anybody know if # the bachelor au * is going to be on tv anytime soon? # inundated * # one million ads * # seriously * # sam this * # sam that *	1
626345896653926401	educated human beings can help others refugees want their kids to be able help others # go back sbs *	1
626303171095347200	why not share your photoshop license with clients? just as important as premium plugin - # plugin licenses * # business * # saas *	1
626490492935647237	when you are never good enough for people who are not good for shit ......  	1
626141589069377536	because i did not have anything to do today, no it is ok mr cab driver, t-bone that nissan # i hope someone died * # fuck your entire life *	1
626207084217016320	this is sooo fun....  	1
626395605380825088	 @ username @  and then fans would complain that he is not getting paid that much $ to be blindfolded  	1
626252075823816704	quiet hands, boys. quiet hands. while you are at it, get your foot down early & swing down.   	1
626294487879405568	big warning on the van about chimneys being dangerous, @ username @ but lads are smoking like chimneys in the van... # funny *	1
626411436760268800	i love the smell of patchouli in the morning.  	1
626416869377839104	it is # national chicken wing day * and it is trending. because i need an excuse to eat chicken wings. # no ido not *	1
625995132979027968	got up early to drive home so i could get to work on time. my tire blew out on the way there. now have to call out of work.  	1
626401266986577921	one day left! please vote for my # lion * # art * on it seems in light of the recent tragedy! rip # cecil the lion *	1
626647100185518080	is the energy boss  @ username @  really called con?  	1
626165163901722624	lol dat awkward moment when you accidentally squirt your stress-relief soap in ya eyes and start crying  	1
626535856292040705	 @ username @  totally love that your smoothie shop got rid of styrofoam, simultaneously disappointed there is nowhere to recycle...  	1
626105761219891200	 @ username @   @ username @   @ username @   @ username @  oh you cricket lot are such a laugh  	1
626041584887336960	@ username @ either you are far away from # saskatchewan * or you are being # sarcastic * # rainfall warning * # happy farmers *	1
626755854197325825	southern baptist sets out to prove god is real, ends up proving darwin's theory of evolution is realerer.   	1
626247828826796033	get away from me sleep... must keep studying # dying *	1
626213561958727680	i love how sharing and connected my family is  	1
626462740022833152	@ username @ yea! great product! if you want to lose all your data in a year and be forced to pay to restore it # hp sucks * # boycott hp *	1
626384273839419392	 @ username @   @ username @   @ username @   @ username @  the one with the most money in the end wins!  	1
626258484221345792	is not it  that esurance had to film a tree being cut down and play it in reverse to illustrate saving trees?	1
626532858509815808	 @ username @  of course not. who wants to be honest these days?  	1
626451008684748800	aww now instagram makes it to wear you have to follow people to like there pictures? wow i did not know. # something new *	1
626539417990094848	hey… they wanted to worship him for being a suicide bomber # fail *	1
626636085255221248	when a man (walter palmer) murders an animal (cecil - lion), we bay  number  his blood. when an animal (yakub) murders men, we demand mercy.  	1
626367789914308608	 @ username @  i hate when i lock myself out & then deliberately use racial slurs repeatedly because i do not think any number  can hear me  	1
626250743889195008	oh deep blue sea,  you are fucking terrible. but yet, i watch.   	1
626492412945416196	 @ username @  my tweet was a sarcastic response to your sarcastic tweet. sarcasm everywhere.  	1
626081825845178369	trump campaign spokesman: “mr. trump speaks for mr. trump and nobody but mr. trump speaks for him.” # politics * # funny * # donald trump *	1
626036056098480128	saw a girl had a tattoo of an anchor on her neck. written above  unsinkable.  i do not think she knows what an anchor does.   ?	1
626734045162967041	i prayed for something...i actually got what i prayed for but it came at a huge cost to me  	1
626120465359241216	trying to book a holiday is so stressful struggling here ffs 😡 # i just want to relax * 😭	1
626489997399588865	gotta love impromptu meetings...  	1
626405069244747777	it is funny but i like my women chunky but i hate the fact that i, myself, have gotten chunky. lmfao! # bb w * # chunky *	1
626109802922401792	 @ username @   @ username @   este jimmy' 😂 no wonder we won!    @ username @   @ username @   @ username @ 	1
626350438485499904	 @ username @   @ username @   @ username @  'do they you twat.'  	1
626368114096238592	let us be honest...iran is a bad idea. let us give them weapons and then act completely surprised when they use them on us! # no deal *	1
625977911628197888	this is laughable from the biggest chelski rent boy of them all! # jerk *	1
626548366638514176	 @ username @  why would they when they can get a guy with a bad attitude &  number  hrs?  	1
626487858778521604	too bad hitler & goering did not have veto right regarding nuremberg trial: on  number day's # unsc * # mh  number  * disgrace. # * # ukraine * # put in *	1
626530943923191809	pretty sure adam goodes war dance was un-australian, i am also a moron # booing *	1
626570980635340800	weird thing is, it is a dvd of .avi's of  lie to me . (no, i cannot make this stuff up! 😂)  	1
626370154834739200	thousand of tweets on # yak ub memon * at last terrorist will hang after  number yrs in jail & on his birthday buy what is of # democracy rising *	1
626655376792883201	boi ke chamche crying about producers nos  	1
627010970343313408	 @ username @  mental health practitiones are jailers anyway - they have the powers to detain the innocent.  	1
627177287583182848	 @ username @  funny thing, i took a snapshot and was going to post it on here...just to see what response i would get lol  	1
627367510430494720	 @ username @   we  huh? so mr. peters is including himself in this statement.  mr. peters has a soft heart..  i cannot. lol. i am sorry.  	1
627448646863319040	apparently the bin laden plane hit a porsche, it is  number  all over again.  	1
626910984020561920	the jewish guy who hated & stabbed people at gay parade will go back to prison & fully get to embrace his  gay side    at it is best!	1
626794760737562624	@ username @ wow, hard to believe! # sarcastic *	1
627664551496978433	on becoming speaker:  bishop said the parliament was entitled to have dignity returned to it.  # a us pol *	1
627702990066085888	all you fans waiting for ronda do not be sour and feel the powerrrrrrrrrrrrr coz its a new day yes it is # ufc  number  *	1
627303212215889920	 @ username @    -- i wonder if they will recognize it at their reunion.	1
627200156711145472	 @ username @  my shoe made a trade with the orioles bringing back zach britton to me  	1
627740822226796544	just in case! # cautious * # please do not sue *	1
626807737083691008	@ username @ ahaha! yes, that’s exactly why! # off point * with articles like this, no wonder you disabled comments.	1
626883602802982913	west ham, in the europa league qualifiers through fair play, have had  number  red cards plus bilic sent to the stands in  number  games 😂 # europa *	1
626759067072073728	 @ username @  nicely said...on twitter.    regards  @ username @ 	1
627351764845633536	i forgot how much i love writing with a pen and paper. typing is overrated.  	1
627052113521053696	# nrl * we have actually had a match kick off somewhere close enough to on time...this is a feat of major proportions	1
627152312423841792	the persian subtitle of one of these screenshots reads: hezbollah is our honor.    	1
626794736028774400	 @ username @  good thing its not about hate  	1
627154237244346368	 number / number  guess the value meal is not so valuable! also, no straw. maybe is only now included with the meals.   	1
627599777526628352	just got word from twitter that it is # national girlfriend day * evidently twitter has yet to inform my boyfriend, the social media guy.	1
627464178274566144	 @ username @  makes perfect sense. i am sure there am not enough workers in fl to fill these jobs.   	1
626917101027069953	 @ username @  its probably cousins with the spider i found crawling around my room today  	1
627545893600800768	neither of us want our lives to revolve around someone, whilst we keep looking for love... # life is strange *	1
627694114537013249	tech. has shifted our romantic relationships; & photo-advmts including pic texts of our bodies is intriguing    	1
626985440424370176	most people do.   	1
626762241417850880	 @ username @  of course they will tell us nothing but criticise the club & its accounts of no transparency  	1
627273163559145473	congrats # bluejays * you have the best pitcher in baseball david price.  number  bad you have the worst pitcher too, drew hutchison.	1
627503304097013760	painting the bedroom. if there has  number  things i love it is painting and moving    @ username @ … 	1
626888738174566400	well, i feel all cheered up....  	1
627119810422403072	good people do not vandalize # you re welcome * # mbt a * # green line *	1
627713633636651008	he is so thrilled 😋 lol  	1
627344764711518209	 @ username @  mullah omer's death revelation made by an entity, a spoiler who least contends for peace  	1
627672870181859328	is this catching fireflies? they also have a hunger games outfit for something like $ number .    @ username @   @ username @ 	1
627271179489923072	@ username @ well i would be glad to stick around for the # funny * & the ...and the # positiv it y * :-) you are still as cool as always!	1
627704638729527296	well, this has been an exciting saturday night.  	1
626853253582618625	ironic how the lady wearing a # blessed * t-shirt, does not have a credit card with money on it	1
626923444614103040	i am shocked, shocked, that swagger once again lost to rusev. who. would. have. thought. # smackdown * # swagger vs ruse v * # wwe *	1
627211336582344704	@ username @ @ username @ now this a shocker. # free brady * # go pats go *	1
627307180644003840	it is almost poetic that i am watching ant man while getting attacked by mosquitos # angry *	1
626792454096732162	 @ username @  or maybe he is actually talking about  tunnels .  	1
