Tweet_index	Tweet_text	Label
623095438074228738	this from a show that is all about time pressure. # house rules * 	1
623183377919684608	 @ username @  they have been considered in school books as a worrier what else you want! # nish a sharma * 	1
623172578710962176	 @ username @   @ username @  that is totally what i said. 	1
623183540952416256	rip my beloved size  number  way to big for me sandal. # forever missed *   url 	1
623182417835257856	 @ username @  carmen is an awesome song/video. the irony is not lost on me that i am using twitter to tell you!  # brilliant *	1
623189483584921600	website for cheating spouses hacked,  number m users’ data at risk  url  # poetic * # justice *  # u have been warned *	1
623103330341027840	 @ username @   @ username @  sporting new tervis from jim beam stillhouse for my  number st physical therapy session   url 	1
623173914114572288	this stuff.not a fan.  # wald ro up vaca  number  * @ beachview condos  url 	1
623166766068334592	 @ username @   @ username @  sorry for not taking a close part in this keyboard fight, you can win this round if you would like. 	1
623140228103041024	 @ username @  slams  @ username @   number  mccain comments when he is said worse to our vets. # telling it like it is *    url 	1
623093610175528960	here's the 'anti-national'  @ username @  supporting british rule in india at oxford.     url 	1
623163634462556160	 @ username @  my love,do not let me leave. # cn blue * 	1
623125599389794305	president should give his resignation.    emote  d-d:-d	1
623140575227826176	camp craft was fun, but now i - a woman who never paints her nails - have  number  bottles of bright-colored nail polish. 	1
623157307283767297	 @ username @  tells itv news he will take  number % pay rise:  the right thing to do is to be paid the rate for the job   # gp no deal * # nhs *	1
623124123242340352	work done for the day now to go home and strip wash lolas nappies. my life is nothing if not glamorous 	1
623096262968123392	 @ username @  no you are right we should not demonise communties, we should just spy on them & consider them extremists from childhood 	1
623093573135769600	wow.keep me on a  number  deg plane delayed for an hour w/rude staff and this is ur response?apology accepted   url 	1
623180297882841088	the killers, and my memories associated with them, are so good that listening to them is utterly torturous 	1
623133772674924544	 @ username @   @ username @  but but they are only, misunderstood, they have done plenty of good things too. 	1
623181801775742976	a mate of mine says he cannot find any time to meet me today because he has back to back agile meetings. 	1
623143660452843520	i made myself a vegan dinner treat and now it is time to catch up with hannibal season  number !   url 	1
623166427898474496	oh russia cheats in sports? news to me.  no # fifa  number  * for # russia *.  url 	1
623184636777263106	 @ username @  it appears their reason for threatening to expose everyone is that the site is not as secure/private as they advertise 	1
623133998043152384	 @ username @  it is not personal but the tagline is  url  because rowley is a party? 	1
623168589223231488	 @ username @  miller obviously needs to work on his hitting. that is what babe ruth did . 	1
623159804639465472	eating hot tamales because i am in a bad mood. i cope with stress so well. 	1
623101844026359808	thank you for ruining my day everyday 😃 	1
623138489744367617	it is not easy being an editor  # editor problems * # cha blis * # france *  url 	1
623189278089191424	 @ username @  there is a basketball twitter? 	1
623153048773357568	 @ username @  arrested for throwing fake $$s at blatter. if he had thrown real ones, he might have got a position in fifa! 	1
623183886235901952	well, if blake & miranda cannot make it then none of us can 	1
623140278908555264	i wonder if the ashley madison hackers have any info on how many members are against gay marriage because they are devote christians? 	1
623156131360325633	same station, same bus line, same vending machine, but a little sweeter 😉  @ username @   # sign my coke bottle *  url 	1
623161872997556224	always remember that you are absolutely unique. just like everyone else. 	1
623148823985008641	 @ username @  internet/phone down  number hrs. tech did not show up in window. now,i have to wait  number  more days for next appt.# comcast ic * 	1
623096593172971520	our first beer in melbourne was fosters. are we doing australia right? # stray a *  # is this iconic *	1
623186156847542272	american pharoah would have made that putt.  # s pie th * # the open *	1
623120330710777856	 how many of these car tv shows do you watch?  url  via  @ username @ 	1
623160653520318465	 number  million people pursuing infidelity. i wonder how many of them believe lgbt threatens the sanctity of marriage   @ username @   @ username @ 	1
623175193452675072	live ,laugh and eat!  # goodnight *	1
623086263021764608	 @ username @  and intolerant views on islamism lead to what?  	1
623172604787081216	 @ username @   @ username @  i wished we had another mexican or chicken finger place. 	1
623144716742234112	 @ username @  pot using gangsters live on my street! i was terrified! i approached them and they offered me pizza! let us get them! 	1
623135578985467904	love it when stores have convenient bike racks. thx  @ username @   @ username @    url 	1
623085108493479937	 @ username @  good morning! and you were on your way to work to make a few bucks!  ha! hope you had a steamy hot golf filled weekend.	1
623181127474221056	i see clouds , does it mean rain ? 😂😂 	1
623158872258142208	because such things are evil western influences, not part of our culture.   url 	1
623189473078022144	so in parallel universe altaf hussain have made some serious decision .   # b hook hat lal * # thankyou pak rangers *	1
623207765171810304	 @ username @   @ username @   @ username @  well would not say it is  hilarious  only ironic that people who violate trust had same done to them 	1
623239614623559681	 @ username @  in the tradition of my enemy's enemy is my friend, does isis therefore support the state of israel? 	1
623208737550036992	 @ username @   but did not you commit adultery with mary while she was married to joseph?  😆	1
623242191998205952	 @ username @   @ username @  meanwhile alex's banner is of a protest which jeopardised my physical safety  # nus nec * # students against nus *	1
623201399761989632	a highlight of warped tour # funny * # shirt *  # warped tour * # good times *  url 	1
623253497732038656	my road rage voice was comparable to a chinese teenager just now.  # why you go slow *	1
623234106193772545	just so everyone knows we supply electrical goods for this prison 👌 # exciting * # love my job *    url 	1
623224373680427008	 @ username @   @ username @  haha you just told a napoli fan that we are a family 	1
623227532050042880	jessie j is taking a break from music. 	1
623257306667556864	my dad the # trucker * will only call these hats summer hats.   url 	1
623265191715667968	really!? i did not knew   url 	1
623221021122822144	omg omg omg like  @ username @  just called me!!! omg i am soooooo excited!!  # lame *	1
623200983749754880	 @ username @  is bitching about new cuba/usa diplomatic relations writing speeches against it in the computer made in communist china. 	1
623225973375434753	 @ username @  thanks for not rubbing it in.  	1
623211838155702272	 @ username @  my  number p pay rise last year helped me sooooo much. how can you say work does not pay? 	1
623260383416090625	thanks  @ username @  for making me wait around all day for nothing on my birthday. nice. and great customer service too.  # ruined my b day *	1
623254574107901952	so i am planning music for tonight's mass and the reading is about pharaoh's army. i think i will lead with  come to the water . # clever * 	1
623198860303663104	 @ username @  was clowning  @ username @    url   	1
623210604921266176	 @ username @  okay. to spare your feelings, soundchecking and being part of the full show was terrible 	1
623254731901669376	wow. karma really does have a way of coming back at people # poetic justice * 	1
623273198210187264	it is more important to feel good about yourself than actually know shit   @ username @ 	1
623268291918827520	# welfare bill * not being apposed,looks like the nhs & social care are going to get a whole lot busier!!   q number / number  nhs!! # im in work jeremy * 	1
623244242467598336	 @ username @  cheers simon!! iv seen your humour has not change!!!  # lowest * form of wit!!!	1
623242098955939840	this # red sox * offense is potent out of the second half gate 	1
623217657597292544	 @ username @  so god's way is someone who does not ask for god's forgiveness? 	1
623237086150295552	i finally get a break from babysitting and all i can do is just lay here and stare at the ceiling. wow this is fun.  # why u all work in *?	1
623236514567319552	yeah i got a # smart * mouth.  # do your research * # why do you matter * # the streak continues * # ka bitch *…  url 	1
623228386324967425	i wish all the u.s. farmers would stop talking about their shitty corn and soybean crops, cannot hide the truth from the usda!!! 	1
623261713538789376	 @ username @  but is not a rule that religious people never do terrible things? 	1
623189837118615553	i stand corrected. oosthuizen/leishman/johnson. the excitement is palpable.  # open championship *	1
623261807998861316	shoutout to my drivers ed classmates for teaching me that an octagon has  number  sides. how could i have been so blind? 	1
623232315762864128	# running * in my # nike * # free runs * ended up giving me # plant a rfa sci it is *. i was then told they were the worst shoe to # run * in.   @ username @ 	1
623232845893476353	buzzing for my driving test tomorrow 	1
623199089904209920	 @ username @  his jokes are wonderful! 	1
623231830842585088	# america on point *, because we need a more reactionary foreign policy. who cares about  nuance ? what is  strategy  anyway? bombs away!   	1
623259162605043712	i have never been so excited and scared at the same time in my life 	1
623245181324804096	 @ username @   @ username @  big ol lols, can you guess what accent that was?  # goodluck * # good to have a dragon on your side *	1
623201595245875200	 @ username @   @ username @   @ username @   @ username @   @ username @  we used to feel sorry for them! 	1
623260345256153089	i wish i could stop being depressed bc it has. slighty annoying . 	1
623232557665157120	trying to watch a documentary about landing ppl on mars, but tv signal keeps breaking up 	1
623198107497574400	yay, another hospital gown. this one has tiny little flowers on it 😐 # flower child *  @…  url 	1
623239907885084672	amazing to read countless articles written by supposed 'experts' who claim that western policy in the middle east makes sense. 	1
623190622975971328	 @ username @   @ username @  i love that charleston newspaper management is not responding to questions. 	1
623218425951846401	crying before i go into work. this is going to be a great night.  # wish it was true *	1
623240073455247360	# microsoft * apparently wants # windows  number  * cortana to be fluent in british humor including  & sarcasm  url 	1
623252703561555968	is it sad to be stoked to see a girl that repeatedly says she does not want to date me?  # dating *  # wtf *	1
623268456192839684	best in speed reading  without comprehension  . 😂👏 	1
623253298871668736	 @ username @   @ username @   @ username @  oh you are hard because you sent a snapshot. # so scared *  # what a bitch * # na then said stop *	1
623269855823851520	the day i find out i may get a b in # tax * # class * is the day  number  cpa firms follow me. 	1
623228359791804416	sad but funny. what an  !  url 	1
623200865898364928	file this under  graphic design crimes against humanity   url   # graphic design * # logo design *	1
623195689368076288	 @ username @  just good old fashioned ordinary jihad, nothing extreme at all.  # chat a no oga *	1
623237343470694400	color me shocked!    url 	1
623235882628177921	 @ username @  their members just will not know who to trust anymore. 	1
623263081515364352	while  @ username @  was a # pow *  @ username @  avoided service due to a heel spur. the  @ username @  needs that kind of toughness. 	1
623192476455731200	batman now lecturing him about using lawful means to bring about change. 	1
623203173113692160	 @ username @   @ username @  your metaphors are so vivid and so poetic. you have a gift. 	1
623251267784208385	rubbish journey to # preston * today on a crap train. oh well at least that money for # hs  number  * is being well spent 	1
623205293950775296	zach johnson is a one-hit wonder. 	1
623249903246901248	hanley ramirez, left fielder.  # red sox * # angels * # bos vs an a *	1
623219889793335300	so ryback gets a staph infection last week & gets treated asap. i am sure cm punk would be pleased to know that 	1
623240473549737984	 @ username @   @ username @  # rehash * # s xm speedway * to add to the conspiracy mary was not a real caller she was a plant by nascar 	1
623229779018387456	millions of parents tonight are saying i hate the  @ username @  and  @ username @  for all this money in my mailbox. # socialist dream *  # cd n poli *	1
623191915807289346	 @ username @   @ username @   @ username @   @ username @  it might be an ounce of  in  @ username @  's first tweet.	1
623248645203345408	imagine black widow, fearsome femme fatale — but afraid of spiders. 	1
623197704777285633	 @ username @  the apocalypse is worth it! 	1
623257500549185536	 @ username @  none of these people get  very telling of cognitive deficiencies 😕 i feel # public opinion *   @ username @   @ username @ 	1
623248613875912704	hot and dusty start today - number  # winter in gippsland *  # gippsland *  url 	1
623192376278958080	grind mode engaged thanks to some help i am back on my dome # god never left me *  # i * will not kill you manolo shoot that piece of ****	1
623192422655389696	your cheatin' heart will tell on you.says hank williams jr & the impact team  url  # ashley madison * 	1
623211649948893184	 @ username @  go bill! stop that free market capitalist nonsense! and give my money to someone who does not work! 	1
623306093377163267	so excited to line up at the bir 	1
623309551031447552	 @ username @  i did not know he had a daughter. wish he had mentioned he.  # bb  number  *	1
623289577281687552	 @ username @   @ username @  good call! the scarecrow just commented on the rotten apples 	1
623376175679864833	everyone's trying so hard to avoid being basic that they do not realize that that is what they are becoming 	1
623311852643074048	 @ username @  how could you say such a thing? have you ever heard of the cuban missile crisis? 	1
623334905292795904	 @ username @  i have hard physical evidence for other things, yet people doubt it. sometimes that is not good enough 	1
623364971720671232	when your boyfriend's a pilot but cannot fly to see you :((  #  number  month down * #  number  days togo *	1
623334662455201792	 @ username @   @ username @  it was a civil rights lawyer and his son. the son recorded what you saw in the video. 	1
623338502059655168	i just love disassociating (: 	1
623353118726578176	tossing and turning because i do not have work at  number  am. 	1
623291870383316992	finally paid off all of the medical bills for my emergency appendix surgery three years ago. best healthcare system in the world! 	1
623309336329109504	oh my gosh people who have come into work tonight have been just a treat to work with.  # today sucks * # people are dumb *	1
623281896928247808	a gun for every drone!  drones have  number nd am amendment rights too!   # gun sense *  url 	1
623274013876486146	just took awkward 'step & repeat' photos for which i am  number % sure i had kale in my teeth. thanks everyone i smiled at on the way in! 	1
623309137087234050	such a threatening part of the order for the mets 	1
623319055013969921	cannot somebody at  @ username @  please find a way to blame this donald trump mess on president obama?   url 	1
623357732901548032	.because of* her talent and humility.  # in famous grammatical errors *	1
623290328225849345	u.s. wins international mathematical olympiad for the first time in  number  years. # thankyou standardized testing *    url 	1
623305234400604160	genuine laughs 😳 # double tap *  # oh my god * # popular * # follow me * # laugh out loud * # genuine laughs * # hilarious * # r *.  url 	1
623364818309812224	 @ username @  true. 	1
623336402625761280	people are so damned sensitive these days. lighten up, folks.  # w th *	1
623285046460456960	love is so dead now.    url 	1
623342840748249088	it is funny how i grew up hating school and now that i go to x, i am happiest when i am there  # take me back *	1
623312958458843136	emmmmmm, bros those of us on ground zero care. but you kno, pmb is infallible so the ppl cheer on every front   url 	1
623346079912861696	people teased the alternative kids, now everyone has tatts and piercings 	1
623299010531590144	it is so great when you work hard on something only to have someone make fun of you afterwards. 	1
623333127956475904	another night of fantastic camerawork for # sytycd *  . please stop the nauseating  number s and constant angle changes. 🙏	1
623301194459516928	i had instead state my support for # uk * minorities who truly find themselves with the best of both worlds at times like this.  # sky news *	1
623387964631089152	cash thrown at blatter  url  this has nothing to do with football.  # b latter * # rt *	1
623365992907837440	it was a really good idea to replace rogue with kitty pryde. # days of future past *:theroguecut # get yo life * 	1
623380306234605568	it is alright i did not want a lie in anyways # day off * 	1
623396299044487168	the toilet paper that is doing all it can to get rid of your human rights. is using them to defend its hacks   url 	1
623287914215145472	i am glad that corey with an  e  is actually getting some screentime on # men tell all *.  # the bachelorette *	1
623300271733649408	 @ username @  props to him for managing the trifecta, then. 	1
623313746404864001	donald # trump * is an asshole. wow. what a shock. never saw that coming. 	1
623313177904869376	frantically downloading true detective illegally pre flight home 	1
623393141979222016	what a great start to commute from new flat. 	1
623322423799205889	because god forbid someone be bisexual. that’s totally a mythological sexuality. it doesn’t exist. like finding a unicorn. 	1
623316719633870849	when people are at my house and ask 'hey, do you have a bathroom?', i always reply 'no, sorry. we shit in the yard.' 	1
623357747082448896	oh, there is a new version of visual studio - i never knew! 	1
623381052472619008	 @ username @  i liked the grabbing the bible part amusing as hell 	1
623273856803868673	before i get all kumbayah, i had like to point out god or fsm do not like ugly.  # take it down *   url 	1
623291653097394176	should i be the first of my friends to  like  the myspace app on facebook?  # sorry tom *…  url 	1
623382290677284864	really costco?  really?!  #  number  * # lgbt q *  # gay rights * # san francisco *   # coffee * # equal rights *   url 	1
623312770587602944	 @ username @  are you stopping the christians hating somebody again? shame on you 	1
623313048577699840	i love this new soriano. totally reminds me of strop and marmol. great.   @ username @   @ username @ 	1
623368356507193344	 @ username @  long live the postmodern individual. 	1
623353146853556224	it is raining in ohio?! no way!  # ohio weather *	1
623306490594488324	# raw * # raw *kansascity harper's attacking reigns' injured arm. how will reigns overcome these odds? 	1
623331424276488192	he died fighting    url 	1
623335681788489728	great    water is going to be out in my complex this thursday.guess i got to get out of the apartment and cut into my nap time	1
623297270256152576	 @ username @  yes but your the weatherman. so your # lucky *  to have a thunderously cool last name.	1
623307722436542464	bringing in avila seems like a good plan. 	1
623359532526252032	 @ username @   libertarians  want govt to force their pro-british history curriculum on students.  # a us pol *  @ username @   url 	1
623329881368104960	 @ username @   @ username @  women sitting behind the men huh. at least they get chairs. 	1
623377998469697536	youtube banned so many vids, while those still can be watched on dm 	1
623288877374173186	 @ username @   @ username @   @ username @  maybe they will get the  number th pick in the mlb draft next year. 	1
623326742212669440	head lines  url  # auto correct * # copy writing *  # proofreading * # saudi arabia * # sub editing * # typo * # un *  url 	1
623317262129197056	 @ username @  does not this tweet negate that? 	1
623329424499347456	 @ username @   that is what we do at # emu *	1
623301749109972992	i sure hope this is the divorce dinner. i am so done with shannon and i feel badly for david!  # sympathy for cheater * # rho c * # misery *	1
623378148831404032	# ladbroke s * on  @ username @  talking about giving people mental health advice! they are the because of mental stress! 	1
623274684159799296	feeling equally as fantastic as this exact day. 	1
623298535073538048	 @ username @  i think that is saturday with his bobble head actually 	1
623366808712691712	blacks are the most imitated race, yet the least respected and appreciated at the same time  # racism * # black * # african * # imitating * # huh *	1
623332944007065600	yes laptop, you chose the awesomest time to have hardware failure. 	1
623343467826032640	i am totally shocked by all of this too.    url 	1
623350005391323136	 @ username @  the camera adds  number  pounds and a baby, apparently. love being in tv!!!! 	1
623324011779350528	juice fasts are not fast at all. time is standing still. 	1
623312785699504128	cena burying up and coming talent? so out of character for him  # wwe raw *	1
623308343172591616	 @ username @  now that the phillies are the hottest team in baseball, should they be buyers at the trade deadline?  	1
623352458543108097	last night i ordered a pizza while studying  obesity . 	1
623525888089571332	 @ username @  i forgot to add the hashtag 	1
623508551047057408	maturity level is at an all-time high in this squabble.   url 	1
623420407568166913	my callers are giving me a # god complex *. and  is at an all-time high.	1
623518768954802177	gotta love when you make an appointment, get there early and still waiting to be called two hours later. 	1
623518626537148416	if there is anything that the nhl needs it is definitely more teams. 	1
623479430623571968	that is our governor, kids. kansans everywhere are bursting with pride.  # how much did my taxes pay for this * # ffs *  url 	1
623481941313089536	in bridgeton. for, as it turns out, no reason whatsoever. excellent.  # obviously *	1
623526701482446848	 when you hate drivers when running and you hate pedestrians when driving.	1
623496010287984641	country's pride is limited to cricket matches. 	1
623411584120061952	 @ username @   @ username @    @ username @  check the context of the original tweet before commenting. # humour * 	1
623474266076360704	while oil leaks our canadian premiers push for the expansion of pipelines.  # can poli * # climate change *   url 	1
623488896572076032	omg my new portable charger charges my phone faster than my comp and an outlet put together 😂😂😂 	1
623495266650431488	owning a mobile phone is of more importance then having toilet.   again unmistakable.	1
623493302680207360	went to bed wearing my  keep calm and kill zombies  shirt and had a dream about zombies go figure. 	1
623418188789870592	yay, more blackmail! just what # holly oaks * needs.   url 	1
623505827165523969	 @ username @   number , getting drunk and having fun.  definitely not normal 	1
623421443364257792	want this shirt. # lgbt *  # gay *  url 	1
623455255557181440	 @ username @  yeah.i am dying to see suicide squad 	1
623516320479383552	 @ username @  you r fighting for # kp * more than he himself does ;-) 	1
623510387837808644	ashley madison, a dating website, says hackers may have data on millions  url  - 	1
623520362597199872	so, you are being condescending to me because of how ''young'' i am, yet it turns out i am  number  years older than you. 	1
623517737252294657	you mean like surfing porn all day?  must be a tough job   @ username @   @ username @   @ username @ 	1
623428149007777792	learn about copyright from a company who uses the facebook-f as their logo:  url  	1
623478806288830464	here's another take on it. yes,  that it is in the form of a tweet.  # climate change * # feel the bern *  url 	1
623516640014024704	 @ username @  boy i love watching other people's pain play out in public. oh yeah. give me them tears. they sustain me. 	1
623527718940987393	a project plan was just described as  trying to pet a constipated alligator . i think i need to update linkedin.  :`)	1
623532236097261568	 @ username @   @ username @   @ username @    forgot the  hashtag. the # ice * bureaucrat has been justifying # sanctuary cities * with  relationships 	1
623440776022872065	 @ username @   @ username @   @ username @  you mean a day one launch for a massive production site might have slight issues? pfff 	1
623484369127260160	 @ username @  but phillip, those two are unrelated. bc remember, islam is not behind terrorist attacks.  extremism  is. # duh * 	1
623484945726443520	drumline drama. my favorite  # not really * # drum line moral *	1
623536992324874241	 @ username @   @ username @  thanks for clarifying. i was so confused.  # laying it on thick *	1
623512199928147968	so according to the ladies of  @ username @ , children should know how to behave in public, but not a grown  @ username @ .    # the view *	1
623466505544572928	are you engages in good fashion? # japan * # fashion * # oo td *  # engrish *  url 	1
623531472364793856	starving at feeding america. 	1
623466574364692480	 @ username @   @ username @  do not forget privatisation works 	1
623480289331933184	.huh. a challenge to remove books that are about saving books.   @ username @   @ username @   url 	1
623496910381391872	spending hours on discussing what is wrong with the country. but do nothing to change it. 	1
